Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2023,"Austin Wynns","COL",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15271
2023,"Mike Tauchman","CHC",24,26,24,6,4,1,0,1,3,2,1,0,7,1,0,0,0,0,0,0.25,15274
2023,"Jeff McNeil","NYM",4,9,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,15362
2023,"Hunter Renfroe","2 Tms",9,10,9,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,15464
2023,"J.P. Crawford","SEA",74,157,133,38,27,8,0,3,27,20,23,0,31,1,0,0,1,0,0,0.285714285,15491
2023,"Billy McKinney","NYY",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15654
2023,"Rowdy Tellez","MIL",1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15679
2023,"Tyler O'Neill","STL",1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15711
2023,"Tyler Wade","OAK",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15730
2023,"Yonathan Daza","COL",1,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.333333333,15794
2023,"Aledmys Diaz","OAK",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15937
2023,"Clint Frazier","CHW",1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,15983
2023,"Austin Slater","SFG",43,113,100,30,21,7,0,2,15,8,11,0,28,2,0,0,1,2,1,0.3,16153
2023,"J.D. Davis","SFG",4,5,4,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.25,16219
2023,"Trea Turner","PHI",12,33,30,5,4,1,0,0,0,0,3,2,9,0,0,0,0,0,0,0.166666666,16252
2023,"Pablo Reyes","BOS",2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666,16357
2023,"Oscar Mercado","STL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16375
2023,"Jordan Luplow","MIN",4,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,16424
2023,"Thairo Estrada","SFG",11,35,33,10,7,1,1,1,5,1,1,0,6,1,0,0,0,3,1,0.303030303,16426
2023,"Kyle Schwarber","PHI",84,185,148,29,17,3,0,9,28,23,33,0,64,2,2,0,1,0,1,0.195945945,16478
2023,"Isiah Kiner-Falefa","NYY",5,12,11,5,5,0,0,0,2,3,0,0,0,0,1,0,1,0,0,0.454545454,16512
2023,"Mauricio Dubon","HOU",32,73,70,22,17,3,1,1,17,5,2,0,9,1,0,0,2,1,1,0.314285714,16530
2023,"Ozzie Albies","ATL",1,3,3,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666666,16556
2023,"Connor Joe","PIT",17,39,35,6,4,2,0,0,2,0,3,0,5,1,0,0,1,0,0,0.171428571,16572
2023,"Yandy Diaz","TBR",62,139,121,43,25,8,0,10,22,32,16,0,22,1,1,0,1,0,0,0.3553719,16578
2023,"Jason Vosler","CIN",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16686
2023,"Lane Thomas","WSN",40,102,92,34,19,8,1,6,18,17,10,0,17,0,0,0,1,4,0,0.369565217,16939
2023,"Gleyber Torres","NYY",10,17,15,3,3,0,0,0,3,0,2,0,4,0,0,0,0,0,0,0.2,16997
2023,"Alex Verdugo","BOS",50,90,79,20,16,3,0,1,12,7,7,0,16,3,1,0,1,3,0,0.253164556,17027
2023,"Jorge Mateo","BAL",1,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17273
2023,"Cole Tucker","COL",2,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,17326
2023,"Willi Castro","MIN",2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17338
2023,"Jose Siri","TBR",1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17452
2023,"Taylor Ward","LAA",34,83,72,18,12,6,0,0,9,4,8,0,12,0,3,0,1,1,0,0.25,17548
2023,"Kevin Newman","CIN",15,42,38,11,5,5,0,1,4,2,2,0,7,1,0,1,1,1,0,0.289473684,17696
