Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2023,"Ildemaro Vargas","WSN",8,17,14,4,3,1,0,0,2,3,2,0,2,1,0,0,1,0,0,0.285714285,13324
2023,"Omar Narvaez","NYM",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13338
2023,"Tom Murphy","SEA",2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13499
2023,"Jesse Winker","MIL",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13590
2023,"Patrick Wisdom","CHC",11,26,24,4,2,0,0,2,3,3,2,0,14,0,0,0,1,1,0,0.166666666,13602
2023,"Carson Kelly","ARI",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13620
2023,"Jeimer Candelario","WSN",3,3,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.5,13621
2023,"Tyrone Taylor","MIL",4,9,9,2,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0.222222222,13675
2023,"Chris Taylor","LAD",11,25,22,4,1,3,0,0,2,4,1,0,8,1,1,0,1,1,0,0.181818181,13757
2023,"Rob Refsnyder","BOS",7,14,12,2,1,1,0,0,1,0,1,0,3,1,0,0,0,0,0,0.166666666,13770
2023,"Matt Duffy","KCR",8,22,20,7,5,2,0,0,3,1,1,0,1,1,0,0,1,0,0,0.35,13836
2023,"Joey Wendle","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13853
2023,"Eric Haase","2 Tms",11,24,23,3,1,1,1,0,1,2,1,0,10,0,0,0,0,0,0,0.130434782,14111
2023,"Joey Gallo","MIN",2,3,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,14128
2023,"Daniel Vogelbach","NYM",9,11,10,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,14130
2023,"Carlos Correa","MIN",5,6,4,1,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0.25,14162
2023,"Andrew Velazquez","LAA",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14196
2023,"Jorge Soler","MIA",2,3,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.333333333,14221
2023,"Mitch Haniger","SFG",11,20,18,3,2,1,0,0,3,2,2,0,4,0,0,0,1,0,0,0.166666666,14274
2023,"Matt Olson","ATL",4,9,9,2,1,0,0,1,2,1,0,0,2,0,0,0,1,0,0,0.222222222,14344
2023,"Raimel Tapia","2 Tms",2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14350
2023,"Harold Ramirez","TBR",15,25,24,9,7,0,0,2,4,2,0,0,4,1,0,0,0,0,1,0.375,14387
2023,"Franmil Reyes","KCR",6,12,11,2,2,0,0,0,0,1,0,0,4,0,1,0,1,0,0,0.181818181,14566
2023,"Harold Castro","COL",2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14691
2023,"Manuel Margot","TBR",5,7,7,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.285714285,14712
2023,"Luke Voit","MIL",4,10,10,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.1,14811
2023,"Kyle Farmer","MIN",13,25,23,6,4,2,0,0,1,3,1,0,4,0,1,0,3,0,0,0.260869565,14813
2023,"Mike Yastrzemski","SFG",14,18,18,3,2,0,0,1,1,3,0,0,5,0,0,0,1,0,0,0.166666666,14854
2023,"Tony Kemp","OAK",4,3,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,14894
2023,"Ryan McMahon","COL",19,26,21,6,4,1,0,1,1,1,5,0,8,0,0,0,2,0,0,0.285714285,15112
2023,"Trey Mancini","CHC",10,23,22,3,2,1,0,0,0,2,1,0,9,0,0,0,0,0,0,0.136363636,15149
2023,"Mitch Garver","TEX",11,23,15,5,3,2,0,0,2,4,8,0,3,0,0,0,0,0,0,0.333333333,15161
2023,"Jake Bauers","NYY",2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15194
2023,"Brandon Dixon","SDP",3,5,4,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,15214
2023,"Adam Frazier","BAL",2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15223
2023,"Mike Tauchman","CHC",5,6,4,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0.25,15274
2023,"Garrett Cooper","2 Tms",7,11,10,1,1,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0.1,15279
2023,"Jeff McNeil","NYM",17,27,25,5,4,0,0,1,4,3,2,0,2,0,0,0,0,1,0,0.2,15362
2023,"Hunter Renfroe","LAA",19,48,45,13,9,3,0,1,3,4,1,0,13,0,2,0,1,0,0,0.288888888,15464
2023,"Amed Rosario","LAD",13,26,23,4,1,3,0,0,3,2,3,0,2,0,0,0,2,2,0,0.173913043,15518
2023,"Mike Ford","SEA",4,6,5,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.6,15585
2023,"Dominic Smith","WSN",20,40,35,7,6,0,0,1,5,1,5,0,3,0,0,0,1,0,0,0.2,15653
2023,"Billy McKinney","NYY",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15654
2023,"Jose Abreu","HOU",30,65,60,18,12,2,0,4,7,10,5,0,18,0,0,0,2,0,0,0.3,15676
2023,"Rowdy Tellez","MIL",7,13,12,4,3,1,0,0,0,2,1,0,2,0,0,0,1,0,0,0.333333333,15679
2023,"Tyler O'Neill","STL",5,16,11,6,3,2,0,1,3,1,5,0,1,0,0,0,0,1,0,0.545454545,15711
2023,"Miguel Andujar","PIT",4,6,6,2,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0.333333333,15878
2023,"Luis Torrens","CHC",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15905
2023,"Aledmys Diaz","OAK",15,29,27,8,5,2,0,1,2,4,1,1,7,0,1,0,0,0,0,0.296296296,15937
2023,"Clint Frazier","CHW",2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15983
2023,"Willy Adames","MIL",11,17,15,4,3,1,0,0,0,1,2,0,4,0,0,0,0,0,0,0.266666666,15986
2023,"Cody Bellinger","CHC",11,20,16,7,4,1,0,2,5,2,3,0,2,1,0,0,0,3,0,0.4375,15998
2023,"Austin Slater","SFG",6,6,6,2,0,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0.333333333,16153
2023,"J.D. Davis","SFG",9,18,17,5,3,1,0,1,1,1,1,0,7,0,0,0,0,0,0,0.294117647,16219
